2018;2;24;31466;31466.5;2517;21;3.333;3.333;2.667;1.667;1.333;0.333;0.333;1.000;18;18;12;6;5;2;2;4;8;0;68.2;66.8;2
2018;2;25;31467;31467.5;2517;22;0.667;0.000;0.667;0.000;0.333;1.667;2.000;1.333;3;0;3;0;2;6;7;5;3;0;67.2;65.9;2
2018;2;26;31468;31468.5;2517;23;2.000;1.667;1.667;1.667;1.000;1.333;0.333;3.000;7;6;6;6;4;5;2;15;6;16;69.8;68.4;2
2018;2;27;31469;31469.5;2517;24;4.000;5.333;1.667;2.000;4.333;2.333;1.333;1.000;27;56;6;7;32;9;5;4;18;15;67.9;66.6;2
2018;2;28;31470;31470.5;2517;25;2.333;2.333;0.667;1.333;1.667;1.000;1.667;1.333;9;9;3;5;6;4;6;5;6;12;68.8;67.5;2
2018;3;1;31471;31471.5;2517;26;0.667;1.667;0.667;1.000;1.333;0.667;2.667;2.333;3;6;3;4;5;3;12;9;6;12;67.2;66.0;2
2018;3;2;31472;31472.5;2517;27;2.667;0.333;0.333;0.333;0.333;0.333;0.667;0.667;12;2;2;2;2;2;3;3;4;11;67.8;66.6;2
2018;3;3;31473;31473.5;2518;1;1.000;0.000;1.000;2.000;1.333;1.000;2.000;2.667;4;0;4;7;5;4;7;12;5;0;67.8;66.7;2
2018;3;4;31474;31474.5;2518;2;2.667;2.000;1.667;0.667;1.333;1.333;0.667;0.667;12;7;6;3;5;5;3;3;6;0;67.5;66.4;2
2018;3;5;31475;31475.5;2518;3;1.333;0.000;1.000;1.333;1.000;1.333;1.333;1.333;5;0;4;5;4;5;5;5;4;0;67.6;66.5;2
2018;3;6;31476;31476.5;2518;4;1.667;0.667;0.667;1.000;1.000;2.000;0.667;0.667;6;3;3;4;4;7;3;3;4;0;67.6;66.5;2
2018;3;7;31477;31477.5;2518;5;0.333;0.000;0.667;0.000;0.000;0.333;2.667;1.000;2;0;3;0;0;2;12;4;3;0;67.8;66.8;2
2018;3;8;31478;31478.5;2518;6;0.667;1.333;1.667;1.000;0.333;0.000;1.000;0.333;3;5;6;4;2;0;4;2;3;0;66.6;65.6;2
2018;3;9;31479;31479.5;2518;7;2.667;3.000;0.667;1.000;1.000;1.000;2.333;4.333;12;15;3;4;4;4;9;32;10;0;67.5;66.6;2
2018;3;10;31480;31480.5;2518;8;4.000;3.667;2.667;1.333;2.000;1.333;2.333;1.667;27;22;12;5;7;5;9;6;12;0;67.7;66.8;2
2018;3;11;31481;31481.5;2518;9;2.333;1.333;1.333;0.333;0.333;0.667;1.000;1.000;9;5;5;2;2;3;4;4;4;0;67.8;66.9;2
2018;3;12;31482;31482.5;2518;10;0.333;0.000;0.000;0.333;1.000;1.000;0.667;0.000;2;0;0;2;4;4;3;0;2;0;68.1;67.3;2
2018;3;13;31483;31483.5;2518;11;0.000;0.000;1.000;0.667;1.000;0.667;1.000;0.333;0;0;4;3;4;3;4;2;2;0;68.6;67.7;2
2018;3;14;31484;31484.5;2518;12;0.333;0.333;1.000;0.667;1.333;4.000;2.667;3.667;2;2;4;3;5;27;12;22;10;0;67.7;66.9;2
2018;3;15;31485;31485.5;2518;13;4.000;2.333;1.667;2.667;1.667;3.333;3.333;3.667;27;9;6;12;6;18;18;22;15;0;69.0;68.3;2
2018;3;16;31486;31486.5;2518;14;3.000;4.333;2.667;2.333;3.000;4.000;3.000;3.667;15;32;12;9;15;27;15;22;18;0;68.6;67.9;2
2018;3;17;31487;31487.5;2518;15;4.333;3.000;2.333;1.667;2.333;1.667;2.333;3.667;32;15;9;6;9;6;9;22;14;14;69.7;69.0;2
2018;3;18;31488;31488.5;2518;16;2.667;2.333;0.667;1.000;3.333;3.667;4.333;6.000;12;9;3;4;18;22;32;80;22;14;69.1;68.5;2
2018;3;19;31489;31489.5;2518;17;4.333;3.667;3.000;1.000;1.667;2.000;2.333;3.000;32;22;15;4;6;7;9;15;14;0;70.3;69.7;2
